Week,Player,Game,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
1,Jarvis Landry,NO@ATL,11.00,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0
1,Terry McLaurin,JAX@WAS,11.00,0,0,0,0,0,0,0,0,0,0,2,58,1,0,0,0
1,Dante Pettis,SF@CHI,11.00,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0
1,Curtis Samuel,JAX@WAS,11.00,0,0,0,0,0,0,4,17,0,0,8,55,1,0,1,0
1,Deebo Samuel,SF@CHI,11.00,0,0,0,0,0,0,8,52,1,0,2,14,0,0,1,0
1,Marquise Brown,KC@ARI,10.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
1,Tyler Boyd,PIT@CIN,9.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
1,Tyreek Hill,NE@MIA,9.00,0,0,0,0,0,0,1,6,0,0,8,94,0,0,0,0
1,Brandin Cooks,IND@HOU,8.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
1,Corey Davis,BAL@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
1,Mecole Hardman,KC@ARI,7.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
1,Julio Jones,TB@DAL,7.00,0,0,0,0,0,0,2,17,0,0,3,69,0,0,0,0
1,Drake London,NO@ATL,7.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
1,Isaiah McKenzie,BUF@LA,7.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
1,Ty Montgomery,NE@MIA,7.00,0,0,0,0,0,0,2,-2,0,0,3,15,1,0,0,0
1,Equanimeous St. Brown,SF@CHI,7.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0
1,Courtland Sutton,DEN@SEA,7.00,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0
1,Keenan Allen,LV@LAC,6.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
1,Noah Brown,TB@DAL,6.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
1,Greg Dortch,KC@ARI,6.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0
1,Jauan Jennings,SF@CHI,6.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
1,Zay Jones,JAX@WAS,6.00,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0
1,Chris Olave,NO@ATL,6.00,0,0,0,0,0,0,0,0,0,0,3,41,0,1,0,0
1,Donovan Peoples-Jones,CLE@CAR,6.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
1,JuJu Smith-Schuster,KC@ARI,6.00,0,0,0,0,0,0,0,0,0,0,6,79,0,0,1,0
1,Treylon Burks,NYG@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
1,Richie James,NYG@TEN,5.00,0,0,0,0,0,0,1,2,0,0,5,59,0,0,0,0
1,Diontae Johnson,PIT@CIN,5.00,0,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0
1,Jakobi Meyers,NE@MIA,5.00,0,0,0,0,0,0,1,7,0,0,4,55,0,0,0,0
1,Kyle Philips,NYG@TEN,5.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,1,0
1,Garrett Wilson,BAL@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
1,Brandon Aiyuk,SF@CHI,4.00,0,0,0,0,0,0,1,7,0,0,2,40,0,0,0,0
1,Kendrick Bourne,NE@MIA,4.00,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0
1,Chase Claypool,PIT@CIN,4.00,0,0,0,0,0,0,6,36,0,0,4,18,0,0,0,0
1,Romeo Doubs,GB@MIN,4.00,0,0,0,0,0,0,1,11,0,0,4,37,0,0,0,0
1,Ashton Dulin,IND@HOU,4.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
1,D.J. Moore,CLE@CAR,4.00,0,0,0,0,0,0,1,7,0,0,3,43,0,0,0,0
1,Elijah Moore,BAL@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
1,Marquez Valdes-Scantling,KC@ARI,4.00,0,0,0,0,0,0,1,-3,0,0,4,44,0,0,0,0
1,Braxton Berrios,BAL@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0
1,Parris Campbell,IND@HOU,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
1,Chris Godwin,TB@DAL,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
1,Khadarel Hodge,NO@ATL,3.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
1,Marvin Jones,JAX@WAS,3.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
1,Chris Moore,IND@HOU,3.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
1,Skyy Moore,KC@ARI,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
1,Anthony Schwartz,CLE@CAR,3.00,0,0,0,0,0,0,2,20,0,0,1,19,0,0,0,0
1,Mike Strachan,IND@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
1,Adam Thielen,GB@MIN,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
1,Christian Watson,GB@MIN,3.00,0,0,0,0,0,0,1,7,0,0,2,34,0,0,0,0
1,Olamide Zaccheaus,NO@ATL,3.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,1,0
1,Nico Collins,IND@HOU,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
1,Jamison Crowder,BUF@LA,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
1,Kenny Golladay,NYG@TEN,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
1,Marquise Goodwin,DEN@SEA,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
1,Tee Higgins,PIT@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
1,Cody Hollister,NYG@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
1,CeeDee Lamb,TB@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
1,Tyler Lockett,DEN@SEA,2.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
1,Ray Ray McCloud,SF@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
1,D.K. Metcalf,DEN@SEA,2.00,0,0,0,0,0,0,0,0,0,0,7,36,0,0,1,0
1,Byron Pringle,SF@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
1,Hunter Renfrow,LV@LAC,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
1,Josh Reynolds,PHI@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
1,Ben Skowronek,BUF@LA,2.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
1,Mike Thomas,PIT@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0
1,Kadarius Toney,NYG@TEN,2.00,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0
1,Cedrick Wilson,NE@MIA,2.00,0,0,0,0,0,0,1,8,0,0,2,20,0,0,0,0
1,Nelson Agholor,NE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,1,0
1,Randall Cobb,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
1,Amari Cooper,CLE@CAR,1.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
1,Simi Fehoko,TB@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
1,Russell Gage,TB@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
1,A.J. Green,KC@ARI,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
1,Mack Hollins,LV@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
1,Dennis Houston,TB@DAL,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
1,Andy Isabella,KC@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1,K.J. Osborn,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
1,Brandon Powell,BUF@LA,1.00,0,0,0,0,0,0,1,3,0,0,1,10,0,0,0,0
1,Allen Robinson,BUF@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
1,Demarcus Robinson,BAL@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
1,Shi Smith,CLE@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
1,Sammy Watkins,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
1,Nick Westbrook,NYG@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
1,Mike Williams,LV@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
1,Juwann Winfree,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
1,Robert Woods,NYG@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
1,Jamal Agnew,JAX@WAS,0.00,0,0,0,0,0,0,1,6,0,0,1,6,0,0,0,0
1,Jaelon Darden,TB@DAL,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1,D'Wayne Eskridge,DEN@SEA,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Deonte Harty,NO@ATL,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
1,Darnell Mooney,SF@CHI,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
1,Josh Palmer,LV@LAC,0.00,0,0,0,0,0,0,1,4,0,0,3,5,0,0,0,0
1,DeVante Parker,NE@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,Zach Pascal,PHI@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,Breshad Perriman,TB@DAL,0.00,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0,0
1,George Pickens,PIT@CIN,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1,Wan'Dale Robinson,NYG@TEN,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,Trent Sherfield,NE@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
2,Stefon Diggs,TEN@BUF,32.00,0,0,0,0,0,0,0,0,0,0,12,148,3,0,0,0
2,Tyreek Hill,MIA@BAL,31.00,0,0,0,0,0,0,0,0,0,0,11,190,2,0,0,0
2,Amon-Ra St. Brown,WAS@DET,29.00,0,0,0,0,0,0,2,68,0,0,9,116,2,0,0,0
2,Jaylen Waddle,MIA@BAL,29.00,0,0,0,0,0,0,0,0,0,0,11,171,2,0,0,0
2,Garrett Wilson,NYJ@CLE,22.00,0,0,0,0,0,0,1,-2,0,0,8,102,2,0,0,0
2,Cooper Kupp,ATL@LA,21.00,0,0,0,0,0,0,0,0,0,0,11,108,2,0,1,0
2,Christian Kirk,IND@JAX,19.00,0,0,0,0,0,0,0,0,0,0,6,78,2,0,0,0
2,Nelson Agholor,NE@PIT,17.00,0,0,0,0,0,0,0,0,0,0,6,110,1,0,0,0
2,Mike Williams,LAC@KC,17.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
2,Rashod Bateman,MIA@BAL,16.00,0,0,0,0,0,0,0,0,0,0,4,108,1,0,0,0
2,Amari Cooper,NYJ@CLE,16.00,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
2,Drake London,ATL@LA,16.00,0,0,0,0,0,0,0,0,0,0,8,86,1,1,0,0
2,Noah Brown,CIN@DAL,15.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
2,Curtis Samuel,WAS@DET,15.00,0,0,0,0,0,0,1,21,0,0,7,78,1,0,0,0
2,Corey Davis,NYJ@CLE,14.00,0,0,0,0,0,0,0,0,0,0,2,83,1,0,0,0
2,Jahan Dotson,WAS@DET,13.00,0,0,0,0,0,0,0,0,0,0,4,59,1,1,0,0
2,Tee Higgins,CIN@DAL,13.00,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0
2,Courtland Sutton,HOU@DEN,12.00,0,0,0,0,0,0,1,5,0,0,7,122,0,0,0,0
2,Michael Thomas,TB@NO,12.00,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0
2,Quez Watkins,MIN@PHI,12.00,0,0,0,0,0,0,0,0,0,0,2,69,1,0,0,0
2,Greg Dortch,ARI@LV,11.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
2,Allen Robinson,ATL@LA,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
2,Justin Watson,LAC@KC,11.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
2,Tyler Lockett,SEA@SF,10.00,0,0,0,0,0,0,0,0,0,0,9,107,0,0,0,0
2,D.J. Moore,CAR@NYG,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
2,Breshad Perriman,TB@NO,10.00,0,0,0,0,0,0,0,0,0,0,3,45,1,0,0,0
2,Jakobi Meyers,NE@PIT,9.00,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0
2,Josh Palmer,LAC@KC,9.00,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
2,Josh Reynolds,WAS@DET,9.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
2,Deebo Samuel,SEA@SF,9.00,0,0,0,0,0,0,4,53,0,0,5,44,0,0,0,0
2,Sammy Watkins,CHI@GB,9.00,0,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0
2,DeVonta Smith,MIN@PHI,8.00,0,0,0,0,0,0,0,0,0,0,7,80,0,0,0,0
2,Olamide Zaccheaus,ATL@LA,8.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
2,Davante Adams,ARI@LV,7.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
2,Ashton Dulin,IND@JAX,7.00,0,0,0,0,0,0,1,3,0,0,5,79,0,0,0,0
2,Diontae Johnson,NE@PIT,7.00,0,0,0,0,0,0,0,0,0,0,6,57,0,1,0,0
2,CeeDee Lamb,CIN@DAL,7.00,0,0,0,0,0,0,1,6,0,0,7,75,0,0,0,0
2,Allen Lazard,CHI@GB,7.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
2,Terry McLaurin,WAS@DET,7.00,0,0,0,0,0,0,1,7,0,0,4,75,0,0,0,0
2,Chris Olave,TB@NO,7.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,1,0
2,Demarcus Robinson,MIA@BAL,7.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
2,Brandon Aiyuk,SEA@SF,6.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
2,A.J. Brown,MIN@PHI,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
2,Marquise Brown,ARI@LV,6.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0
2,River Cracraft,MIA@BAL,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2,Mike Evans,TB@NO,6.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0
2,Mack Hollins,ARI@LV,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
2,DeAndre Carter,LAC@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
2,Ja'Marr Chase,CIN@DAL,5.00,0,0,0,0,0,0,1,4,0,0,5,54,0,0,0,0
2,Nico Collins,HOU@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
2,Brandin Cooks,HOU@DEN,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
2,Khadarel Hodge,ATL@LA,5.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0
2,Richie James,CAR@NYG,5.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
2,Jake Kumerow,TEN@BUF,5.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
2,Adam Thielen,MIN@PHI,5.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
2,Treylon Burks,TEN@BUF,4.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
2,Devin Duvernay,MIA@BAL,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
2,Mecole Hardman,LAC@KC,4.00,0,0,0,0,0,0,1,-4,0,0,3,49,0,0,0,0
2,Justin Jefferson,MIN@PHI,4.00,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0
2,Elijah Moore,NYJ@CLE,4.00,0,0,0,0,0,0,1,-6,0,0,3,41,0,0,0,0
2,Hunter Renfrow,ARI@LV,4.00,0,0,0,0,0,0,0,0,0,0,7,59,0,0,1,0
2,Tyler Boyd,CIN@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,1,0,0
2,Randall Cobb,CHI@GB,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
2,A.J. Green,ARI@LV,3.00,0,0,0,0,0,0,0,0,0,0,3,16,0,1,0,0
2,Marvin Jones,IND@JAX,3.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
2,Isaiah McKenzie,TEN@BUF,3.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
2,D.K. Metcalf,SEA@SF,3.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
2,Scott Miller,TB@NO,3.00,0,0,0,0,0,0,1,8,0,0,3,34,0,0,0,0
2,Sterling Shepard,CAR@NYG,3.00,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0
2,David Sills,CAR@NYG,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
2,Equanimeous St. Brown,CHI@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
2,Robert Woods,TEN@BUF,3.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
2,Braxton Berrios,NYJ@CLE,2.00,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0
2,Robbie Chosen,CAR@NYG,2.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,1,0
2,Chase Claypool,NE@PIT,2.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
2,Tyrie Cleveland,HOU@DEN,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
2,Romeo Doubs,CHI@GB,2.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
2,Russell Gage,TB@NO,2.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
2,Kendall Hinton,HOU@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
2,Zay Jones,IND@JAX,2.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
2,Jarvis Landry,TB@NO,2.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
2,K.J. Osborn,MIN@PHI,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
2,Dezmon Patmon,IND@JAX,2.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
2,George Pickens,NE@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
2,Mike Strachan,IND@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
2,Andre Baccellia,ARI@LV,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
2,Kendrick Bourne,NE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
2,Jamison Crowder,TEN@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
2,Lil'Jordan Humphrey,NE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
2,Jerry Jeudy,HOU@DEN,1.00,0,0,0,0,0,0,1,1,0,0,1,11,0,0,0,0
2,Ray Ray McCloud,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
2,Chris Moore,HOU@DEN,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2,Zach Pascal,MIN@PHI,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2,Jalen Reagor,MIN@PHI,1.00,0,0,0,0,0,0,1,17,0,0,1,7,0,0,0,0
2,Ben Skowronek,ATL@LA,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
2,Jeff Smith,NYJ@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
2,JuJu Smith-Schuster,LAC@KC,1.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
2,Marquez Valdes-Scantling,LAC@KC,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
2,Montrell Washington,HOU@DEN,1.00,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0
2,Nick Westbrook,TEN@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2,Jamal Agnew,IND@JAX,0.00,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2,David Bell,NYJ@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Bryan Edwards,ATL@LA,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2,D'Wayne Eskridge,SEA@SF,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Deonte Harty,TB@NO,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2,Jauan Jennings,SEA@SF,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Dax Milne,WAS@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Darnell Mooney,CHI@GB,0.00,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,0
2,Gunner Olszewski,NE@PIT,0.00,0,0,0,0,0,0,1,18,0,0,0,0,0,0,1,0
2,Brandon Powell,ATL@LA,0.00,0,0,0,0,0,0,1,-26,0,0,1,6,0,0,0,0
2,Trent Sherfield,MIA@BAL,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
2,Shi Smith,CAR@NYG,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2,Kadarius Toney,CAR@NYG,0.00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,KaVontae Turpin,CIN@DAL,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2,Tylan Wallace,MIA@BAL,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2,Christian Watson,CHI@GB,0.00,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
2,Kyle Philips,TEN@BUF,-1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
3,DeVonta Smith,PHI@WAS,22.00,0,0,0,0,0,0,0,0,0,0,8,169,1,0,0,0
3,Mack Hollins,LV@TEN,21.00,1,1,4,0,0,0,0,0,0,0,8,158,1,0,0,0
3,Tyler Boyd,CIN@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,4,105,1,0,0,0
3,Amari Cooper,PIT@CLE,16.00,0,0,0,0,0,0,0,0,0,0,7,101,1,0,0,0
3,DeVante Parker,BAL@NE,15.00,0,0,0,0,0,0,0,0,0,0,5,156,0,0,0,0
3,Laviska Shenault,NO@CAR,15.00,0,0,0,0,0,0,0,0,0,0,2,90,1,0,0,0
3,A.J. Brown,PHI@WAS,14.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
3,Marquise Brown,LA@ARI,14.00,0,0,0,0,0,0,0,0,0,0,14,140,0,0,0,0
3,Zay Jones,JAX@LAC,14.00,0,0,0,0,0,0,1,0,0,0,10,85,1,0,0,0
3,CeeDee Lamb,DAL@NYG,14.00,0,0,0,0,0,0,0,0,0,0,8,87,1,0,0,0
3,Chris Olave,NO@CAR,14.00,0,0,0,0,0,0,0,0,0,0,9,147,0,0,0,0
3,Romeo Doubs,GB@TB,13.00,0,0,0,0,0,0,0,0,0,0,8,73,1,0,0,0
3,Russell Gage,GB@TB,13.00,0,0,0,0,0,0,0,0,0,0,12,87,1,0,1,0
3,Christian Kirk,JAX@LAC,13.00,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,0
3,Isaiah McKenzie,BUF@MIA,13.00,0,0,0,0,0,0,1,6,0,0,7,76,1,0,0,0
3,K.J. Osborn,DET@MIN,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
3,Cooper Kupp,LA@ARI,12.00,0,0,0,0,0,0,1,20,1,0,4,44,0,0,0,0
3,D.K. Metcalf,ATL@SEA,12.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
