Week,Player,Game,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
4,Khadarel Hodge,ATL@JAX,1.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
4,Lil'Jordan Humphrey,DEN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
4,Jalin Hyatt,SEA@NYG,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
4,Trenton Irwin,CIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
4,Quentin Johnston,LV@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
4,Velus Jones,DEN@CHI,1.00,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
4,Skyy Moore,KC@NYJ,1.00,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
4,K.J. Osborn,MIN@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
4,Zach Pascal,ARI@SF,1.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
4,Byron Pringle,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
4,Hunter Renfrow,LV@LAC,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
4,Tyler Scott,DEN@CHI,1.00,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
4,Laviska Shenault,MIN@CAR,1.00,0,0,0,0,0,0,1,7,0,0,1,12,0,0,0,0
4,Trent Sherfield,MIA@BUF,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
4,JuJu Smith-Schuster,NE@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
4,Cody Thompson,SEA@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
4,Cedrick Wilson,MIA@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
4,Olamide Zaccheaus,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
4,Nelson Agholor,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
4,Ronnie Bell,ARI@SF,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
4,Randall Cobb,KC@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
4,Devin Duvernay,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
4,Marquise Goodwin,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,Rakim Jarrett,TB@NO,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
4,Tim Jones,ATL@JAX,0.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
4,Isaiah McKenzie,LA@IND,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
4,Chris Olave,TB@NO,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
4,Donovan Peoples-Jones,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
4,Allen Robinson,PIT@HOU,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
4,Deebo Samuel,ARI@SF,0.00,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
4,Sterling Shepard,SEA@NYG,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
4,Jaxon Smith-Njigba,SEA@NYG,0.00,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
4,Willie Snead,ARI@SF,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
4,Cedric Tillman,BAL@CLE,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
4,Marquez Valdes-Scantling,KC@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
4,Justin Watson,KC@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
